Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
41409164,8/13/2015,"Safe, clean, quite neighborhood!",Queens,House,,Private room,11104,1,1,0,45,
12732385,3/2/2014,FURNISHED 1 BR IN LOWER EAST SIDE,Manhattan,Apartment,85,Entire home/apt,10002,1,1,11,150,89
3804412,10/8/2012,Great room 4 stops from Manhattan,Brooklyn,Apartment,95,Private room,11225,2,1,52,60,96
1138662,9/10/2011,MADISON AVE HOTEL STYLE STUDIO! WOW,Manhattan,Apartment,85,Entire home/apt,10128,2,1,4,170,85
1967809,3/19/2012,NYC 2 Bedroom-Perfect for families!,Manhattan,Apartment,95,Entire home/apt,10025,2,1,13,170,97
4896906,1/29/2013,Upper East Side Oasis,Manhattan,Apartment,,Private room,10021,1,1,0,90,
19065719,7/28/2014,Prime Soho Location - 1 BR,Manhattan,Apartment,,Entire home/apt,10012,1,1,0,250,
4275733,11/28/2012,Lovely East Village Home,Manhattan,Apartment,95,Entire home/apt,10009,1,1,9,225,98
37563411,7/5/2015,Cozy Room in the Heart of Brooklyn!,Brooklyn,Apartment,100,Private room,11225,1,1,2,50,100
19740844,8/9/2014,Big 2BR/2BA in Lux Brooklyn Bldg,Brooklyn,Apartment,,Entire home/apt,11201,2,1,0,195,
619991,5/24/2011,"Comfy Queen Room, Best Block in LES",Manhattan,Apartment,90,Private room,10002,1,1,26,90,94
2469127,5/26/2012,Fresh room with lots of light,Brooklyn,House,,Private room,11220,1,1,0,47,
201660,8/14/2010,Greenwich Village one bedroom,Manhattan,Apartment,85,Entire home/apt,10012,1,1,9,150,89
14154758,4/11/2014,Spacious apt in quiet Ridgewood,Queens,Apartment,100,Entire home/apt,11385,2,1,1,50,100
1210578,9/26/2011,Sunsets and skyline views. 1BR,Brooklyn,Apartment,100,Entire home/apt,11231,2,1,1,150,100
1878376,3/7/2012,Cute Studio in East Village,Manhattan,Apartment,75,Entire home/apt,10003,2,1,10,150,78
1177497,9/18/2011,The Notorious B.N.B  { Biggie },Brooklyn,House,95,Private room,11205,2,1,28,459,99
3651108,9/23/2012,room/bath 10 min. from manhattan,Queens,Apartment,,Private room,11104,1,1,0,100,
8520266,8/29/2013,Luxury studio - Upper East Side,Manhattan,Apartment,90,Entire home/apt,10029,1,1,5,130,92
1704042,2/5/2012,Small room near 2/3/4/5/A/C trains,Brooklyn,Apartment,85,Private room,11238,1,1,11,58,89
7227234,7/1/2013,East Village NYC Amazing Studio,Manhattan,Apartment,90,Entire home/apt,10009,1,1,55,125,93
3716641,9/30/2012,Luxury Newly Renovated Studio,Manhattan,Apartment,100,Entire home/apt,10024,1,1,4,114,100
23867085,11/17/2014,UES Private Room With Own Bath 2,Manhattan,Apartment,75,Private room,10021,3,1,8,125,75
1342645,10/27/2011,Charming one-bedroom on the UWS!,Manhattan,Apartment,100,Entire home/apt,10025,1,1,8,215,100
545374,4/29/2011,Modern Brooklyn New York Suite!,Brooklyn,Townhouse,100,Private room,11222,1,1,1,95,100
14609026,4/22/2014,A gem in a crowded city,Manhattan,Apartment,100,Private room,10039,,1,1,70,100
25406101,12/30/2014,Entire apt right at the park!,Brooklyn,Apartment,100,Entire home/apt,11225,2,1,2,123,100
6376538,5/13/2013,Cozy Room For Discount Price!,Brooklyn,Apartment,90,Private room,11206,1,1,13,55,94
103729,4/5/2010,Luminous West Village Studio,Manhattan,Apartment,,Entire home/apt,10014,1,1,0,199,
10215665,11/23/2013,"Amazing 3-Bedroom, 2-Bath Loft",Manhattan,Apartment,,Entire home/apt,10038,3,1,0,399,
2312055,5/7/2012,Vibrant apartment w/private patio!,Brooklyn,Apartment,100,Entire home/apt,11222,1,1,16,160,100
7249636,7/2/2013,COZY UES STUDIO APT,Manhattan,Apartment,,Entire home/apt,10065,1,1,0,165,
275459,10/31/2010,Peaceful Retreat in the City,Manhattan,Apartment,,Entire home/apt,10003,1,1,0,249,
6389928,5/14/2013,"Private 1-bed with Balcony, Doorman",Manhattan,Apartment,95,Entire home/apt,10011,1,1,6,250,95
38609509,7/15/2015,Brooklyn's finest by Prospect Park,Brooklyn,Apartment,100,Entire home/apt,11225,1,1,2,82,100
7431499,7/11/2013,Centrally Located and a Great View,Manhattan,Apartment,100,Entire home/apt,10018,1,1,3,175,100
38160916,7/11/2015,Neat Apt Room in Safe area to city,Queens,Apartment,90,Private room,11375,1,1,4,68,90
4534649,12/30/2012,3BR Apt near Central Park/Subway!!,Manhattan,Apartment,100,Entire home/apt,10026,3,1,5,200,100
1400876,11/13/2011,"Beautiful 1BR, Best location in NYC",Manhattan,Apartment,95,Entire home/apt,10012,1,1,23,265,96
21802126,9/26/2014,Beautiful Beach  & Great Space,Queens,House,,Private room,11694,1,1,0,125,
2738951,6/25/2012,Quaint 1 Bedroom in Sutton Place,Manhattan,Apartment,90,Entire home/apt,10022,1,1,38,190,91
21821639,9/26/2014,Hell's Kitchen 1BR,Manhattan,Apartment,95,Entire home/apt,10036,1,1,9,185,96
942109,8/8/2011,Gorgeous bedroom in a Brownstone,Brooklyn,House,,Private room,11216,1,1,1,60,
6520431,5/22/2013,"Private Apt: 2 Bed, 2 Bath",Brooklyn,House,95,Entire home/apt,11222,3,1,29,220,97
2236848,4/27/2012,Lg One Bed in Prospect Park South!,Brooklyn,Apartment,,Entire home/apt,11226,1,1,0,125,
526103,4/21/2011,Gypset Living New York,Manhattan,Apartment,,Private room,10032,1,1,0,125,
3398752,8/28/2012,PRIVATE APT. NYC 2/3 BEDROOMS  3FL,Brooklyn,Apartment,90,Entire home/apt,11211,3,1,40,175,91
21342163,9/15/2014,Beautiful Apt: Botanic Garden view,Brooklyn,Apartment,,Entire home/apt,11225,1,1,0,120,
4687090,1/13/2013,Beautiful 1BR Apt- W/great balcony,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,8,200,95
30247261,3/30/2015,NEW 2850 SQ FT SOHO/LittleItaly GEM,Manhattan,Apartment,,Entire home/apt,10013,4,1,0,999,
277595,11/3/2010,Nolita Special SoHo 2BR,Manhattan,Apartment,85,Entire home/apt,10012,2,1,106,125,85
4425544,12/17/2012,Beautiful Studio in Lower East Side,Manhattan,Apartment,90,Entire home/apt,10002,1,1,10,150,91
23631922,11/11/2014,East Village Art Nouveau Room,Manhattan,Apartment,85,Private room,10009,1,1,22,100,88
24099263,11/24/2014,4. LUX APART DOWNTOWN,Manhattan,Apartment,100,Entire home/apt,10006,2,1,3,225,100
24075308,11/23/2014,Lovely Room in a 2 BR in Greenpoint,Brooklyn,Apartment,90,Private room,11222,1,1,3,70,93
4797830,1/21/2013,Top Floor Modern 1 BR Midtown East,Manhattan,Apartment,95,Entire home/apt,10017,1,1,27,275,95
2010724,3/26/2012,The Manhattan Room at Central Park,Manhattan,Apartment,90,Private room,10029,2,1,32,115,93
30918671,4/9/2015,Private Prospect Park Bed and Bath,Brooklyn,Apartment,,Private room,11225,1,1,0,60,
2232455,4/26/2012,Private Backyard in Park Slope,Brooklyn,Apartment,90,Entire home/apt,11215,3,1,3,150,93
519483,4/19/2011,"Quiet, Sunny Studio in Downtown NYC",Manhattan,Apartment,100,Entire home/apt,10009,1,1,1,125,100
303939,11/29/2010,Private Che@p Room 2 Explore NYC,Staten Island,Apartment,90,Private room,10301,1,1,94,35,90
5586949,3/23/2013,2 Bedroom East Village Apartment,Manhattan,Apartment,100,Entire home/apt,10003,2,1,3,500,100
2313878,5/7/2012,Fun Room With An Amazing Rooftop!,Manhattan,Apartment,80,Private room,10014,1,1,17,79,83
8672793,9/6/2013,Lovely Washington Heights apartment,Manhattan,Apartment,95,Entire home/apt,10040,1,1,14,125,98
10388199,12/2/2013,Large studio in great location!,Manhattan,Apartment,100,Entire home/apt,10019,1,1,1,195,100
763420,6/30/2011,Incredible Furnish Bright Apt View,Manhattan,Apartment,85,Entire home/apt,10029,1,1,22,129,86
39860599,7/28/2015,Modern Bedroom in Bushwick Apt.,Brooklyn,Apartment,100,Private room,11237,1,1,1,40,100
24980166,12/18/2014,One bedroom in Park Slope,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,1,150,100
3957356,10/23/2012,Gorgeous Studio on the Upper East,Manhattan,Apartment,90,Entire home/apt,10128,2,1,2,135,90
11003305,1/3/2014,Vacation Space off Eastern Parkway,Brooklyn,Bed & Breakfast,,Private room,11216,1,1,0,75,
282315,11/9/2010,1BR on the best block of the LES,Manhattan,Apartment,90,Entire home/apt,10002,1,1,21,415,93
11708118,1/27/2014,Luxury Building $150 per night,Manhattan,Apartment,,Private room,10005,1,1,0,150,
1012691,8/23/2011,Private Entrance - Private Parking,Brooklyn,Apartment,90,Entire home/apt,11222,3,1,37,120,93
10159302,11/20/2013,"Large, peaceful Brooklyn apartment",Brooklyn,Apartment,95,Private room,11215,1,1,24,85,95
2752065,6/26/2012,1BD South Harlem High Style Luxe,Manhattan,Apartment,95,Entire home/apt,10026,1,1,29,220,95
1497400,12/12/2011,Multi Room Studio near Prospect Pk.,Brooklyn,Apartment,,Entire home/apt,11225,1,1,1,90,
30697163,4/6/2015,Cozy apartment in the heart of NYC,Manhattan,Apartment,100,Entire home/apt,10036,2,1,2,160,100
1223161,9/28/2011,Nolita Private Room near La Esquina,Manhattan,Apartment,95,Private room,10012,1,1,3,159,98
30430827,4/1/2015,"Modern, Cozy & Bright Private Room",Brooklyn,Apartment,95,Private room,11205,1,1,15,90,97
178056,7/22/2010,Bright apt in the East Village,Manhattan,Apartment,95,Entire home/apt,10009,1,1,9,149,96
26326122,1/18/2015,Spacious room NYC Rm 2 JFK & Subway,Queens,House,95,Private room,11416,1,1,27,55,98
42910970,8/30/2015,Gramercy Park 2 bedroom apartment,Manhattan,Apartment,,Entire home/apt,10010,2,1,0,291,
32628813,5/4/2015,Private Bedroom: Close to Manhattan,Brooklyn,House,45,Private room,11207,1,1,3,40,47
12720552,3/2/2014,Top or bottom bunk in a great room!,Brooklyn,Apartment,80,Shared room,11237,1,1,2,50,80
2461518,5/25/2012,White Box Loft private room SPECIAL,Manhattan,Loft,90,Private room,10013,1,1,92,100,90
5132658,2/18/2013,Charming 1 BD apartment Upper East,Manhattan,Apartment,95,Entire home/apt,10029,2,1,9,140,96
2257059,4/30/2012,Private Studio near Grand Central,Manhattan,Apartment,90,Entire home/apt,10016,1,1,2,150,90
7939437,8/4/2013,Amazing Room W/ Queen Bed,Brooklyn,Apartment,,Private room,11237,1,1,0,65,
5091072,2/14/2013,bright 1 bedroom lower east side,Manhattan,Apartment,75,Entire home/apt,10009,2,1,39,247,77
17015545,6/19/2014,Studio in a brownstone with a yard,Manhattan,Apartment,85,Entire home/apt,10031,1,1,13,125,88
33729104,5/19/2015,Chelsea 1 Subway Penn Station,Manhattan,Apartment,90,Private room,10001,2,1,9,115,93
3867,10/29/2008,Share a bedroom in a huge Apartment,Manhattan,Apartment,,Shared room,10038,1,1,0,99,
8481739,8/28/2013,Beautiful Prime Williamsburg Apt,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,101,149,94
41106580,8/10/2015,Private Room in Shared Apartment,Manhattan,Apartment,,Private room,10016,1,1,0,70,
30280316,3/30/2015,Shared Room in Apartment,Brooklyn,Apartment,,Private room,11221,1,1,0,40,
437617,3/12/2011,Lovely Willamsburg Artist Loft,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,16,135,95
1423613,11/19/2011,1 Bdr. JULY 1 - 23 - MANHATTAN NY,Manhattan,Apartment,100,Entire home/apt,10040,2,1,2,115,100
14266796,4/14/2014,Modern Studio Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,8,250,98
241170,9/21/2010,"Sunny, New, Private 2bdr apt!",Brooklyn,Apartment,95,Entire home/apt,11233,2,1,14,120,96
3684360,9/26/2012,Nice beautiful room  In the Bronx,Bronx,Apartment,85,Private room,10467,1,1,34,39,85
9522524,10/19/2013,"Sunny, Bright and Budget Friendly",Brooklyn,House,95,Private room,11236,1,1,27,34,98
36208562,6/19/2015,Single Family Bushwick Oasis,Brooklyn,House,100,Entire home/apt,11221,3,1,2,200,100
62855,12/13/2009,Sunny Room in Modern Brooklyn Apt.,Brooklyn,Apartment,100,Private room,11205,1,1,11,99,100
11070320,1/6/2014,Historical Harlem @ express train!,Manhattan,Apartment,95,Private room,10027,1,1,37,110,98
921672,8/4/2011,Large Sunny Bedroom w/Balcony for 2,Brooklyn,Apartment,,Private room,11205,1,1,0,70,
1012012,8/23/2011,Room in Modern Apt - Prime Wburg,Brooklyn,Apartment,80,Private room,11211,1,1,8,95,83
24000,7/1/2009,sunny EAST VILLAGE bdrm!,Manhattan,Apartment,90,Private room,10009,1,1,80,133,91
2294656,5/4/2012,2BR/1BA:Great Location Williamsburg,Brooklyn,Apartment,90,Entire home/apt,11211,2,1,5,195,90
11134859,1/8/2014,Cozy Soho Apartment,Manhattan,Apartment,75,Entire home/apt,10013,1,1,11,175,78
17887427,7/9/2014,1 bedroom Quiet Apt,Queens,Apartment,,Entire home/apt,11421,1,1,0,125,
17268778,6/25/2014,Spacious Master Bed Sweet EV Apt,Manhattan,Apartment,90,Private room,10003,1,1,2,97,90
10859726,12/28/2013,"Nice room in Astoria, Queens, NYC",Queens,Apartment,100,Private room,11102,3,1,3,55,100
6091922,4/25/2013,Room With Full Bed in Fort Greene!,Brooklyn,Apartment,90,Private room,11205,1,1,6,50,90
7147978,6/27/2013,big sunny loft in bushwick,Brooklyn,Apartment,85,Private room,11237,1,1,9,71,87
10566585,12/11/2013,Riverside Park One Bedroom w/ King,Manhattan,Apartment,,Entire home/apt,10069,1,1,0,200,
617454,5/23/2011,Large and cozy room in Bushwick!,Brooklyn,Apartment,85,Private room,11221,1,1,5,59,85
7709862,7/25/2013,Calm and sunny in Fort Greene,Brooklyn,Apartment,90,Entire home/apt,11205,1,1,2,100,90
4180952,11/18/2012,Swanky Pad at Center of Universe!,Brooklyn,Apartment,,Entire home/apt,11238,2,1,0,250,
4244812,11/26/2012,FREE iPhone Bikes Laundry Etc,Brooklyn,Apartment,90,Private room,11211,1,1,10,79,94
3351317,8/23/2012,Boho Chic Rhapsody in New York City,Manhattan,Apartment,100,Entire home/apt,10010,1,1,13,290,100
3231109,8/12/2012,Lovely private room in Manhattan,Manhattan,Apartment,95,Private room,10027,1,1,5,100,96
6464894,5/19/2013,Large private room/great location.,Manhattan,Apartment,100,Private room,10031,1,1,1,250,100
39528519,7/25/2015,Shared room for guy. Amazing view!∞,Manhattan,Apartment,100,Shared room,10002,3,1,1,32,100
5658097,3/27/2013,Comfy living room couch (futon),Brooklyn,Apartment,100,Shared room,11213,1,1,1,50,100
25745295,1/7/2015,A special home in Brooklyn,Brooklyn,Apartment,95,Entire home/apt,11205,3,1,26,295,98
10730351,12/20/2013,Prime upper East side studio Apt,Manhattan,Apartment,90,Entire home/apt,10075,1,1,4,140,93
22549130,10/14/2014,Charming apt cute NY neighborhood,Queens,Apartment,100,Entire home/apt,11104,2,1,1,115,100
40867860,8/8/2015,Room in Bushwhick,Brooklyn,Apartment,,Private room,11233,1,1,0,60,
6246766,5/6/2013,Midtown Bright Apt Balcony Doorman,Manhattan,Apartment,90,Private room,10019,1,1,26,200,90
25814298,1/8/2015,Lovely Townhouse Duplex w/ Garden,Manhattan,Apartment,,Entire home/apt,10024,4,1,0,499,
32340523,5/1/2015,"Spacious Studio, Freedom Tower View",Manhattan,Apartment,,Entire home/apt,10016,2,1,0,250,
21382866,9/15/2014,Brand New Building- Good prices,Queens,Apartment,85,Private room,11377,1,1,4,55,87
16151285,5/29/2014,Cozy Private Room,Bronx,House,80,Private room,10469,1,1,1,45,80
7351,2/2/2009,Spacious Loft Room in Artist Studio,Brooklyn,Loft,,Private room,11215,2,1,0,74,
1354796,10/31/2011,Private fits 3 ppl. Prospect Park,Brooklyn,Bed & Breakfast,85,Private room,11225,2,1,39,55,86
314377,12/9/2010,Spacious True 2 BR LES Apartment,Manhattan,Apartment,80,Entire home/apt,10002,2,1,79,139,83
10414780,12/3/2013,Charming Room in Chelsea Apartment,Manhattan,Apartment,100,Private room,10011,1,1,2,110,100
36384340,6/21/2015,Private Bedroom + Your Own Bathroom,Brooklyn,Apartment,95,Private room,11213,1,1,4,75,95
742637,6/25/2011,Sunny Apartment in the East Village,Manhattan,Apartment,100,Entire home/apt,10009,2,1,2,350,100
23935327,11/19/2014,Large 1BR steps from Central Park!,Manhattan,Apartment,,Entire home/apt,10024,1,1,0,150,
11092277,1/7/2014,Private Loft Room in Alphabet City,Manhattan,Apartment,,Private room,10009,1,1,0,150,
37077716,6/29/2015,One Bedroom Apartment,Brooklyn,Apartment,80,Entire home/apt,11209,1,1,3,60,80
12461806,2/22/2014,New studio in Lower East Side,Manhattan,Apartment,100,Entire home/apt,10002,1,1,1,129,100
55021,11/17/2009,Comfortable room near everything,Manhattan,Apartment,100,Private room,10002,1,1,3,130,100
19513109,8/5/2014,Suite with eat-in Kitchen,Brooklyn,House,85,Private room,11221,2,1,16,80,89
2435392,5/22/2012,RENOVATED SUNNY LARGE 1 BD WITH ART,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,64,200,97
1945674,3/17/2012,Fort Greene historic district Apt.,Brooklyn,Apartment,85,Entire home/apt,11205,1,1,13,125,85
1979275,3/21/2012,1 Bedroom Artist's Apartment in LES,Manhattan,Apartment,90,Entire home/apt,10002,1,1,19,155,93
4268437,11/28/2012,Studio,Manhattan,Apartment,,Entire home/apt,10028,1,1,0,80,
739499,6/24/2011,Private E. Village Townhouse Stay,Manhattan,Villa,95,Private room,10003,1,1,101,195,98
5826497,4/8/2013,Cool and cozy Manhattan loft,Manhattan,Apartment,100,Entire home/apt,10013,1,1,2,140,100
22652051,10/17/2014,Zen Oasis in the Heart of Bushwick,Brooklyn,Apartment,,Private room,11237,1,1,0,50,
35271,8/31/2009,Manhattan studio Apartment,Manhattan,Apartment,90,Entire home/apt,10021,2,1,31,150,94
412783,2/27/2011,1BR Apt as featured in New York Mag,Manhattan,Apartment,100,Entire home/apt,10011,1,1,4,299,100
13559186,3/26/2014,Clean room 15min to Midtown,Manhattan,Apartment,,Private room,10031,1,1,0,60,
1814949,2/26/2012,Sleek Entire 2BR Apt - Bedford Ave!,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,109,170,96
20113500,8/16/2014,Private Bedroom in Chelsea,Manhattan,Apartment,80,Private room,10011,1,1,1,120,80
24463461,12/3/2014,1 BR in a 2 BR apt,Brooklyn,Apartment,,Private room,11237,1,1,0,50,
10590038,12/12/2013,GET COSY IN WILLIAMSBURG...,Brooklyn,Apartment,100,Entire home/apt,11206,1,1,3,110,100
38942908,7/19/2015,huge private rooftop - 2 bedrooms,Manhattan,Apartment,65,Entire home/apt,10023,4,1,3,320,67
2286069,5/3/2012,"Large, Sunny room w/2 Double beds!",Manhattan,Apartment,80,Private room,10009,2,1,12,120,84
6724432,6/3/2013,BEDROOM W/ EASTRIVER VIEW& 3dtv,Manhattan,Apartment,80,Private room,10002,1,1,4,86,80
16071499,5/28/2014,Cosy Room by United Nations,Manhattan,Apartment,95,Private room,10017,1,1,5,120,96
24131487,11/24/2014,Nice & Sweet Apartment in Manhhatan,Manhattan,Apartment,,Entire home/apt,10026,2,1,0,109,
13640971,3/28/2014,Gallerist Duplex-Lower East Side,Manhattan,Apartment,,Entire home/apt,10002,2,1,0,300,
1904806,3/11/2012,Sunny 1Bedrm Meatpacking/Chelsea,Manhattan,Apartment,95,Entire home/apt,10011,1,1,23,205,95
9499731,10/18/2013,large and comfortable bedroom...,Manhattan,Apartment,,Private room,10040,1,1,0,70,
40748414,8/7/2015,FiDi高端奢华整洁的家庭公寓,Manhattan,Apartment,,Private room,10038,1,1,0,128,
608908,5/21/2011,PRIVATE ROOM IN MANHATTAN NYC,Manhattan,Apartment,95,Private room,10032,1,1,15,50,98
30866372,4/8/2015,"Room / private bath, close to ferry",Staten Island,Apartment,85,Private room,10301,1,1,7,45,86
22205787,10/6/2014,"Private Studio, Columbia University",Manhattan,Apartment,100,Entire home/apt,10027,1,1,2,130,100
3811358,10/9/2012,"Spacious, sunny Studio facing Park!",Manhattan,Apartment,100,Entire home/apt,10040,1,1,5,95,100
19282453,8/1/2014,Harlem Home Share,Manhattan,Apartment,80,Private room,10031,2,1,22,70,81
2124690,4/12/2012,Zen Holiday Getaway,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,1,129,100
25514311,1/2/2015,"Murray Hill, Private One Bedroom",Manhattan,Apartment,100,Private room,10016,1,1,1,125,100
29871437,3/23/2015,Moma Casanova,Queens,Apartment,95,Private room,11104,2,1,9,85,98
12076120,2/9/2014,Greenwhich Village cozy apartment,Manhattan,Apartment,100,Entire home/apt,10012,1,1,2,195,100
1367090,11/3/2011,Cozy Private Room Guest Homestay,Bronx,House,90,Private room,10469,1,1,2,60,90
36422083,6/22/2015,Garden Apartment in Historic Area,Brooklyn,Apartment,100,Entire home/apt,11231,1,1,1,125,100
6321587,5/10/2013,"Stylish,Sunny, spacious luxury loft",Brooklyn,Apartment,95,Entire home/apt,11205,2,1,11,169,95
4132729,11/12/2012,Beautiful Spacious Room in Huge apt,Manhattan,Apartment,,Private room,10027,1,1,0,80,
24080426,11/23/2014,Cozy Upper East Side/Midtown 1BD,Manhattan,Apartment,90,Entire home/apt,10065,1,1,2,145,90
7309046,7/5/2013,NYC from River dale's Perspective,Bronx,Apartment,,Private room,10463,1,1,0,90,
34747689,6/1/2015,"Amazing spot, only shared 10am-6pm",Manhattan,Loft,95,Entire home/apt,10018,1,1,6,250,96
18223006,7/16/2014,Luxury High Rise Apartment in Bklyn,Brooklyn,Apartment,90,Entire home/apt,11205,2,1,2,119,90
24373631,12/1/2014,Large clean room avail Dec 9-27 BK,Brooklyn,House,,Private room,11206,2,1,0,195,
14678347,4/24/2014,West Village 1bd sunnycool patio!!!,Manhattan,Apartment,,Entire home/apt,99135,2,1,0,300,
37286,9/9/2009,Private bedroom-rooftop & terrace!,Brooklyn,Apartment,90,Private room,11206,1,1,28,95,91
4797152,1/21/2013,New York Cozy Apt near Central Park,Manhattan,Apartment,95,Entire home/apt,10019,1,1,12,200,95
341904,1/10/2011,Cozy Chelsea Highline,Manhattan,Apartment,95,Entire home/apt,10011,1,1,10,220,96
15100490,5/4/2014,Large 7 Bed 10 minutes from Midtown,Queens,Apartment,,Entire home/apt,11101,9,1,0,600,
28483768,2/28/2015,Large 3 bedroom in Carroll gardens,Brooklyn,Apartment,90,Entire home/apt,11231,4,1,22,190,92
6988990,6/18/2013,Beautiful UWS Apartment,Manhattan,Apartment,,Entire home/apt,10024,3,1,0,199,
11458001,1/19/2014,Large 2 bed Prime Greenpoint w/yard,Brooklyn,Apartment,,Entire home/apt,11222,1,1,0,235,
